date,time,temperature,weather,wind_speed,wind_direction,humidity,barometer,visibility
20210113,23:00,2,Clear,2,Wind blowing from 350° North to South,70%,1019,16
20210114,00:00,1,Clear,0,Wind blowing from 0° North to South,81%,1019,16
20210114,01:00,1,Clear,2,Wind blowing from 0° North to South,70%,1019,16
20210114,02:00,0,Clear,2,Wind blowing from 0° North to South,80%,1019,16
20210114,03:00,-1,Clear,2,Wind blowing from 300° West-northwest to East-southeast,93%,1019,16
20210114,04:00,-2,Clear,2,Wind blowing from 240° West-southwest to East-northeast,93%,1019,16
20210114,05:00,-2,Clear,2,Wind blowing from 180° South to North,93%,1019,16
20210114,06:00,-2,Clear,2,Wind blowing from 0° North to South,100%,1019,16
20210114,07:00,-1,Clear,2,Wind blowing from 0° North to South,93%,1019,16
20210114,08:00,-1,Sunny,0,Wind blowing from 0° North to South,93%,1019,16
20210114,09:00,5,Sunny,2,Wind blowing from 0° North to South,66%,1019,16
20210114,10:00,10,Sunny,2,Wind blowing from 0° North to South,40%,1019,16
20210114,11:00,14,Passing clouds,6,Wind blowing from 200° South-southwest to North-northeast,27%,1018,N/A
20210114,12:00,17,Passing clouds,9,Wind blowing from 170° South to North,20%,1017,N/A
20210114,13:00,18,Passing clouds,9,Wind blowing from 170° South to North,18%,1016,N/A
20210114,14:00,18,Passing clouds,13,Wind blowing from 190° South to North,16%,1015,N/A
20210114,15:00,19,Passing clouds,9,Wind blowing from 190° South to North,17%,1015,N/A
20210114,16:00,18,Passing clouds,9,Wind blowing from 200° South-southwest to North-northeast,19%,1014,N/A
20210114,17:00,16,Sunny,9,Wind blowing from 170° South to North,23%,1015,16
20210114,18:00,12,Clear,2,Wind blowing from 0° North to South,33%,1014,16
20210114,19:00,11,Passing clouds,9,Wind blowing from 140° Southeast to Northwest,35%,1014,N/A
20210114,20:00,10,Clear,9,Wind blowing from 130° Southeast to Northwest,43%,1014,16
20210114,21:00,7,Clear,2,Wind blowing from 0° North to South,53%,1015,16
20210114,22:00,6,Clear,2,Wind blowing from 0° North to South,57%,1015,16
20210114,23:00,3,Clear,2,Wind blowing from 260° West to East,75%,1016,16
20210115,00:00,4,Clear,2,Wind blowing from 0° North to South,65%,1016,16
20210115,01:00,2,Clear,6,Wind blowing from 350° North to South,87%,1016,16
20210115,02:00,3,Passing clouds,6,Wind blowing from 170° South to North,75%,1016,N/A
20210115,03:00,1,Clear,6,Wind blowing from 330° North-northwest to South-southeast,87%,1016,16
20210115,04:00,0,Clear,0,Wind blowing from 0° North to South,87%,1016,16
20210115,05:00,-1,Clear,2,Wind blowing from 180° South to North,93%,1016,16
20210115,06:00,0,Clear,2,Wind blowing from 0° North to South,93%,1016,16
20210115,07:00,-1,Clear,2,Wind blowing from 10° North to South,100%,1016,8
20210115,08:00,2,Clear,2,Wind blowing from 0° North to South,87%,1017,8
20210115,09:00,8,Sunny,2,Wind blowing from 0° North to South,62%,1017,16
20210115,10:00,14,Sunny,9,Wind blowing from 260° West to East,36%,1018,16
20210115,11:00,16,Sunny,13,Wind blowing from 270° West to East,31%,1018,16
20210115,12:00,17,Passing clouds,9,Wind blowing from 310° Northwest to Southeast,27%,1017,N/A
20210115,13:00,15,Passing clouds,9,Wind blowing from 310° Northwest to Southeast,36%,1017,N/A
20210115,14:00,16,Passing clouds,9,Wind blowing from 340° North-northwest to South-southeast,31%,1017,N/A
20210115,15:00,16,Clear,9,Wind blowing from 10° North to South,31%,1017,9
20210115,16:00,14,Clear,13,Wind blowing from 30° North-northeast to South-southwest,39%,1018,7
20210115,17:00,13,Clear,9,Wind blowing from 30° North-northeast to South-southwest,41%,1020,6
20210115,18:00,11,Clear,9,Wind blowing from 30° North-northeast to South-southwest,44%,1021,6
20210115,19:00,9,Clear,17,Wind blowing from 20° North-northeast to South-southwest,43%,1022,6
20210115,20:00,8,Haze,13,Wind blowing from 30° North-northeast to South-southwest,46%,1023,5
20210115,21:00,7,Haze,9,Wind blowing from 40° Northeast to Southwest,53%,1024,5
20210115,22:00,6,Haze,9,Wind blowing from 40° Northeast to Southwest,57%,1026,5
20210115,23:00,5,Haze,6,Wind blowing from 50° Northeast to Southwest,61%,1027,5
20210116,00:00,3,Haze,13,Wind blowing from 70° East-northeast to West-southwest,70%,1026,5
20210116,01:00,3,Haze,9,Wind blowing from 50° Northeast to Southwest,75%,1027,5
20210116,02:00,4,Fog,13,Wind blowing from 60° East-northeast to West-southwest,75%,1028,5
20210116,04:00,2,Fog,17,Wind blowing from 60° East-northeast to West-southwest,81%,1029,5
20210116,05:00,2,Fog,13,Wind blowing from 60° East-northeast to West-southwest,75%,1030,5
20210116,06:00,0,Ice fog,6,Wind blowing from 50° Northeast to Southwest,87%,1030,5
20210116,07:00,0,Ice fog,6,Wind blowing from 60° East-northeast to West-southwest,80%,1030,5
20210116,08:00,1,Clear,9,Wind blowing from 50° Northeast to Southwest,75%,1031,6
20210116,09:00,2,Passing clouds,13,Wind blowing from 50° Northeast to Southwest,70%,1032,N/A
20210116,10:00,3,Passing clouds,17,Wind blowing from 60° East-northeast to West-southwest,60%,1033,N/A
20210116,11:00,4,Passing clouds,13,Wind blowing from 50° Northeast to Southwest,56%,1032,N/A
20210116,12:00,5,Passing clouds,17,Wind blowing from 60° East-northeast to West-southwest,53%,1031,N/A
20210116,13:00,5,Sunny,17,Wind blowing from 60° East-northeast to West-southwest,49%,1030,16
20210116,14:00,5,Sunny,13,Wind blowing from 0° North to South,49%,1031,16
20210116,15:00,5,Passing clouds,17,Wind blowing from 60° East-northeast to West-southwest,49%,1030,N/A
20210116,16:00,4,Sunny,17,Wind blowing from 60° East-northeast to West-southwest,52%,1031,16
20210116,17:00,4,Sunny,13,Wind blowing from 60° East-northeast to West-southwest,52%,1032,16
20210116,18:00,3,Clear,9,Wind blowing from 60° East-northeast to West-southwest,56%,1033,16
20210116,19:00,2,Clear,6,Wind blowing from 40° Northeast to Southwest,60%,1033,16
20210116,20:00,1,Clear,6,Wind blowing from 40° Northeast to Southwest,70%,1034,16
20210116,21:00,2,Clear,6,Wind blowing from 20° North-northeast to South-southwest,65%,1035,16
20210116,22:00,2,Passing clouds,6,Wind blowing from 40° Northeast to Southwest,65%,1036,N/A
20210116,23:00,2,Passing clouds,6,Wind blowing from 40° Northeast to Southwest,65%,1036,N/A
20210117,00:00,2,Passing clouds,6,Wind blowing from 50° Northeast to Southwest,60%,1037,N/A
20210117,01:00,2,Clear,6,Wind blowing from 50° Northeast to Southwest,60%,1037,16
20210117,02:00,1,Clear,2,Wind blowing from 50° Northeast to Southwest,65%,1037,16
20210117,03:00,0,Clear,2,Wind blowing from 60° East-northeast to West-southwest,69%,1037,16
20210117,04:00,-1,Clear,6,Wind blowing from 70° East-northeast to West-southwest,80%,1037,16
20210117,05:00,-3,Clear,2,Wind blowing from 70° East-northeast to West-southwest,93%,1037,16
20210117,06:00,-3,Clear,0,Wind blowing from 0° North to South,93%,1037,16
20210117,07:00,-3,Clear,2,Wind blowing from 0° North to South,93%,1037,16
20210117,08:00,-2,Sunny,2,Wind blowing from 0° North to South,93%,1037,16
20210117,09:00,1,Passing clouds,6,Wind blowing from 190° South to North,75%,1037,N/A
20210117,10:00,3,Passing clouds,6,Wind blowing from 230° Southwest to Northeast,56%,1037,N/A
20210117,11:00,5,Passing clouds,6,Wind blowing from 230° Southwest to Northeast,49%,1036,N/A
20210117,12:00,6,Passing clouds,13,Wind blowing from 250° West-southwest to East-northeast,36%,1034,N/A
20210117,13:00,6,Passing clouds,13,Wind blowing from 240° West-southwest to East-northeast,39%,1033,N/A
20210117,14:00,7,Passing clouds,13,Wind blowing from 260° West to East,34%,1032,N/A
20210117,15:00,7,Sunny,17,Wind blowing from 250° West-southwest to East-northeast,39%,1031,16
20210117,16:00,7,Scattered clouds,20,Wind blowing from 250° West-southwest to East-northeast,39%,1031,N/A
20210117,17:00,5,Sunny,13,Wind blowing from 270° West to East,45%,1031,16
20210117,18:00,2,Passing clouds,6,Wind blowing from 240° West-southwest to East-northeast,56%,1030,N/A
20210117,19:00,1,Clear,9,Wind blowing from 250° West-southwest to East-northeast,60%,1030,16
20210117,20:00,1,Clear,9,Wind blowing from 240° West-southwest to East-northeast,60%,1029,16
20210117,21:00,0,Passing clouds,9,Wind blowing from 250° West-southwest to East-northeast,60%,1029,N/A
20210117,22:00,0,Clear,9,Wind blowing from 240° West-southwest to East-northeast,64%,1028,16
20210117,23:00,-1,Clear,2,Wind blowing from 0° North to South,75%,1028,16
20210118,00:00,-2,Clear,0,Wind blowing from 0° North to South,80%,1028,6
20210118,01:00,-3,Clear,6,Wind blowing from 260° West to East,86%,1027,6
20210118,02:00,-3,Clear,2,Wind blowing from 280° West to East,93%,1027,8
20210118,03:00,-2,Passing clouds,6,Wind blowing from 170° South to North,86%,1027,N/A
20210118,04:00,-2,Clear,2,Wind blowing from 0° North to South,80%,1026,7
20210118,05:00,-1,Clear,13,Wind blowing from 230° Southwest to Northeast,75%,1026,8
20210118,06:00,-1,Clear,9,Wind blowing from 240° West-southwest to East-northeast,69%,1026,16
20210118,07:00,-2,Clear,9,Wind blowing from 150° South-southeast to North-northwest,74%,1026,6
20210118,08:00,0,Clear,0,Wind blowing from 0° North to South,75%,1027,6
20210118,09:00,4,Passing clouds,6,Wind blowing from 260° West to East,52%,1027,N/A
20210118,10:00,6,Sunny,20,Wind blowing from 250° West-southwest to East-northeast,42%,1027,16
20210118,11:00,9,Sunny,17,Wind blowing from 240° West-southwest to East-northeast,34%,1027,16
20210118,12:00,10,Sunny,13,Wind blowing from 240° West-southwest to East-northeast,30%,1026,16
20210118,13:00,12,Passing clouds,13,Wind blowing from 270° West to East,22%,1025,N/A
20210118,14:00,12,Passing clouds,13,Wind blowing from 330° North-northwest to South-southeast,22%,1024,N/A
20210118,15:00,13,Passing clouds,6,Wind blowing from 320° Northwest to Southeast,23%,1024,N/A
20210118,16:00,13,Sunny,2,Wind blowing from 0° North to South,21%,1024,16
20210118,17:00,11,Sunny,2,Wind blowing from 250° West-southwest to East-northeast,24%,1024,16
20210118,18:00,6,Clear,2,Wind blowing from 180° South to North,46%,1025,16
20210118,19:00,4,Clear,2,Wind blowing from 0° North to South,52%,1025,16
20210118,20:00,2,Clear,2,Wind blowing from 170° South to North,70%,1026,16
20210118,21:00,1,Clear,2,Wind blowing from 0° North to South,70%,1026,16
20210118,22:00,1,Clear,2,Wind blowing from 0° North to South,65%,1026,16
20210118,23:00,-1,Clear,2,Wind blowing from 40° Northeast to Southwest,93%,1026,16
20210119,00:00,-1,Clear,2,Wind blowing from 0° North to South,80%,1026,9
20210119,01:00,-2,Clear,6,Wind blowing from 60° East-northeast to West-southwest,86%,1027,9
20210119,02:00,-2,Clear,6,Wind blowing from 70° East-northeast to West-southwest,74%,1026,9
20210119,03:00,-1,Clear,6,Wind blowing from 60° East-northeast to West-southwest,75%,1026,9
20210119,04:00,-1,Clear,6,Wind blowing from 70° East-northeast to West-southwest,75%,1026,7
20210119,05:00,-2,Clear,6,Wind blowing from 70° East-northeast to West-southwest,80%,1026,6
20210119,06:00,-2,Clear,6,Wind blowing from 70° East-northeast to West-southwest,86%,1027,6
20210119,07:00,-2,Ice fog,6,Wind blowing from 70° East-northeast to West-southwest,86%,1027,4
20210119,08:00,0,Ice fog,2,Wind blowing from 0° North to South,80%,1027,4
20210119,09:00,3,Haze,9,Wind blowing from 70° East-northeast to West-southwest,70%,1027,4
20210119,10:00,8,Clear,9,Wind blowing from 100° East to West,50%,1027,6
20210119,11:00,10,Clear,20,Wind blowing from 130° Southeast to Northwest,37%,1026,8
20210119,12:00,12,Clear,24,Wind blowing from 120° East-southeast to West-northwest,33%,1026,8
20210119,13:00,12,Clear,24,Wind blowing from 120° East-southeast to West-northwest,33%,1025,8
20210119,14:00,13,Clear,20,Wind blowing from 110° East-southeast to West-northwest,33%,1024,8
20210119,15:00,12,Clear,24,Wind blowing from 110° East-southeast to West-northwest,35%,1024,7
20210119,16:00,11,Clear,24,Wind blowing from 110° East-southeast to West-northwest,41%,1024,7
20210119,17:00,10,Clear,24,Wind blowing from 110° East-southeast to West-northwest,37%,1024,7
20210119,18:00,9,Clear,20,Wind blowing from 110° East-southeast to West-northwest,40%,1024,7
20210119,19:00,9,Clear,20,Wind blowing from 110° East-southeast to West-northwest,43%,1025,16
20210119,20:00,8,Clear,13,Wind blowing from 110° East-southeast to West-northwest,50%,1025,16
20210119,21:00,8,Clear,17,Wind blowing from 120° East-southeast to West-northwest,57%,1025,16
20210119,22:00,7,Clear,17,Wind blowing from 120° East-southeast to West-northwest,66%,1025,16
20210119,23:00,6,Clear,13,Wind blowing from 110° East-southeast to West-northwest,76%,1024,16
20210120,00:00,6,Clear,9,Wind blowing from 110° East-southeast to West-northwest,76%,1024,16
20210120,01:00,3,Clear,2,Wind blowing from 0° North to South,87%,1024,16
20210120,02:00,3,Clear,9,Wind blowing from 110° East-southeast to West-northwest,87%,1023,16
20210120,03:00,3,Clear,9,Wind blowing from 80° East to West,93%,1023,7
20210120,04:00,1,Clear,6,Wind blowing from 60° East-northeast to West-southwest,100%,1023,6
20210120,05:00,1,Fog,9,Wind blowing from 70° East-northeast to West-southwest,100%,1023,2
20210120,06:00,1,Fog,9,Wind blowing from 70° East-northeast to West-southwest,100%,1023,2
20210120,07:00,2,Fog,2,Wind blowing from 0° North to South,100%,1023,2
20210120,08:00,2,Fog,2,Wind blowing from 60° East-northeast to West-southwest,100%,1023,2
20210120,09:00,5,Fog,9,Wind blowing from 70° East-northeast to West-southwest,100%,1024,2
20210120,10:00,8,Fog,9,Wind blowing from 90° East to West,82%,1024,5
20210120,11:00,12,Clear,6,Wind blowing from 110° East-southeast to West-northwest,54%,1023,7
20210120,12:00,15,Clear,6,Wind blowing from 130° Southeast to Northwest,42%,1022,7
20210120,13:00,16,Sunny,6,Wind blowing from 0° North to South,36%,1021,16
20210120,14:00,17,Passing clouds,6,Wind blowing from 140° Southeast to Northwest,30%,1020,N/A
20210120,15:00,17,Passing clouds,6,Wind blowing from 110° East-southeast to West-northwest,32%,1020,N/A
20210120,16:00,17,Sunny,9,Wind blowing from 100° East to West,34%,1020,16
20210120,17:00,16,Sunny,6,Wind blowing from 120° East-southeast to West-northwest,39%,1020,16
20210120,18:00,12,Clear,9,Wind blowing from 80° East to West,54%,1020,8
20210120,19:00,11,Clear,6,Wind blowing from 70° East-northeast to West-southwest,58%,1021,7
20210120,20:00,9,Clear,6,Wind blowing from 60° East-northeast to West-southwest,71%,1021,6
20210120,21:00,9,Haze,6,Wind blowing from 50° Northeast to Southwest,71%,1021,5
20210120,22:00,9,Haze,6,Wind blowing from 40° Northeast to Southwest,71%,1021,5
20210120,23:00,9,Fog,6,Wind blowing from 10° North to South,76%,1021,5
20210121,00:00,10,Fog,6,Wind blowing from 40° Northeast to Southwest,76%,1021,4
20210121,01:00,9,Fog,6,Wind blowing from 70° East-northeast to West-southwest,87%,1020,3
20210121,02:00,10,Fog,6,Wind blowing from 60° East-northeast to West-southwest,82%,1020,3
20210121,03:00,9,Light rain,2,Wind blowing from 0° North to South,87%,1020,3
20210121,04:00,9,Light rain,2,Wind blowing from 10° North to South,100%,1019,3
20210121,05:00,8,Fog,2,Wind blowing from 0° North to South,100%,1019,2
20210121,06:00,8,Light rain,2,Wind blowing from 0° North to South,100%,1020,2
20210121,07:00,8,Fog,2,Wind blowing from 0° North to South,100%,1020,2
20210121,08:00,9,Fog,2,Wind blowing from 0° North to South,100%,1020,2
20210121,09:00,9,Light rain,2,Wind blowing from 250° West-southwest to East-northeast,100%,1021,2
20210121,10:00,10,Fog,6,Wind blowing from 220° Southwest to Northeast,100%,1021,2
20210121,11:00,10,Light rain,6,Wind blowing from 250° West-southwest to East-northeast,100%,1020,2
20210121,12:00,11,Fog,2,Wind blowing from 0° North to South,100%,1019,2
20210121,13:00,11,Fog,6,Wind blowing from 200° South-southwest to North-northeast,100%,1019,2
20210121,14:00,12,Fog,6,Wind blowing from 270° West to East,94%,1018,2
20210121,15:00,11,Fog,6,Wind blowing from 280° West to East,100%,1019,2
20210121,16:00,11,Light rain,2,Wind blowing from 250° West-southwest to East-northeast,100%,1019,2
20210121,17:00,11,Light rain,2,Wind blowing from 330° North-northwest to South-southeast,100%,1019,1
20210121,18:00,10,Light rain,2,Wind blowing from 0° North to South,100%,1020,1
20210121,19:00,10,Light rain,2,Wind blowing from 290° West-northwest to East-southeast,100%,1020,2
20210121,20:00,9,Light rain,2,Wind blowing from 300° West-northwest to East-southeast,100%,1020,2
20210121,21:00,9,Light rain,2,Wind blowing from 300° West-northwest to East-southeast,100%,1020,2
20210121,22:00,9,Light rain,6,Wind blowing from 330° North-northwest to South-southeast,100%,1021,2
20210121,23:00,9,Fog,6,Wind blowing from 350° North to South,100%,1020,2
20210122,00:00,9,Light rain,2,Wind blowing from 0° North to South,100%,1020,2
20210122,01:00,9,Light rain,2,Wind blowing from 260° West to East,100%,1020,1
20210122,02:00,9,Fog,6,Wind blowing from 270° West to East,100%,1020,1
20210122,03:00,9,Fog,2,Wind blowing from 0° North to South,100%,1020,1
